 U-235(n,total fission) ENDFB-8.0
Energy(eV) XS(b)
158.101 6.91790
158.113 7.19871
158.124 7.49531
158.136 7.81180
158.148 8.14432
158.159 8.49720
158.171 8.87236
158.183 9.27201
158.194 9.69861
158.206 10.1550
158.217 10.6445
158.229 11.1754
158.241 11.7431
158.252 12.3567
158.264 13.0220
158.275 13.7454
158.287 14.5343
158.299 15.3973
158.304 15.8594
158.310 16.3437
158.316 16.8515
158.322 17.3842
158.328 17.9433
158.333 18.5303
158.339 19.1466
158.345 19.7937
158.351 20.4730
158.357 21.1857
158.362 21.9328
158.368 22.7149
158.374 23.5321
158.380 24.3839
158.386 25.2686
158.391 26.1835
158.397 27.1242
158.403 28.0842
158.408 28.8369
158.412 29.5909
158.417 30.3399
158.421 31.0771
158.429 32.3346
158.437 33.4887
158.445 34.5117
158.453 35.4109
158.461 36.2429
158.465 36.6631
158.469 37.1030
158.473 37.5730
158.477 38.0793
158.481 38.6225
158.485 39.1978
158.491 40.0667
158.497 40.9199
158.502 41.7342
158.508 42.4300
158.513 42.9461
158.519 43.3043
158.524 43.5024
158.529 43.5268
158.534 43.3805
158.540 43.0782
158.545 42.6230
158.550 42.0505
158.558 41.0024
158.566 39.8061
158.581 37.1624
158.589 35.8169
158.597 34.5289
158.604 33.2899
158.612 32.1480
158.620 31.0698
158.628 30.1023
158.636 29.2315
158.643 28.4550
158.651 27.7687
158.659 27.1675
158.667 26.6457
158.675 26.1974
158.682 25.8124
158.690 25.4948
158.698 25.2342
158.706 25.0257
158.714 24.8646
158.721 24.7470
158.729 24.6690
158.737 24.6273
158.745 24.6187
158.753 24.6406
158.761 24.6902
158.768 24.7650
158.784 24.9822
158.800 25.2769
158.815 25.6390
158.831 26.0527
158.846 26.5101
158.862 27.0026
158.876 27.4810
158.891 27.9727
158.919 28.9821
158.948 29.9887
158.977 30.9477
159.005 31.8173
159.034 32.5480
159.062 33.1030
159.091 33.4477
159.120 33.5558
159.148 33.4111
159.177 33.0112
159.206 32.3656
159.234 31.4919
159.263 30.4265
159.291 29.2035
159.320 27.8624
159.377 24.9757
159.406 23.5047
159.435 22.0513
159.463 20.6322
159.492 19.2735
159.520 17.9813
159.535 17.3626
159.549 16.7629
159.563 16.1787
159.578 15.6184
159.592 15.0779
159.606 14.5572
159.621 14.0562
159.635 13.5748
159.649 13.1128
159.656 12.8875
159.664 12.6701
159.671 12.4543
159.678 12.2433
159.685 12.0371
159.692 11.8384
159.699 11.6416
159.707 11.4522
159.714 11.2647
159.721 11.0845
159.728 10.9065
159.735 10.7357
159.742 10.5673
159.749 10.4060
159.757 10.2476
159.760 10.1703
159.764 10.0964
159.767 10.0217
159.771 9.94847
159.775 9.87663
159.778 9.80819
159.782 9.74118
159.785 9.67749
159.788 9.61345
159.792 9.55276
159.795 9.49193
159.799 9.43452
159.802 9.37724
159.806 9.32347
159.809 9.27018
159.813 9.22054
159.816 9.17181
159.819 9.12696
159.823 9.08358
159.826 9.04439
159.828 9.02493
159.830 9.00742
159.832 8.99080
159.833 8.97511
159.835 8.95959
159.837 8.94602
159.838 8.93356
159.840 8.92229
159.842 8.91174
159.844 8.90315
159.845 8.89601
159.847 8.89041
159.849 8.88627
159.851 8.88419
159.852 8.88401
159.854 8.88588
159.856 8.89028
159.857 8.89688
159.859 8.90608
159.861 8.91806
159.863 8.93405
159.864 8.95254
159.866 8.97460
159.868 9.00052
159.870 9.03253
159.871 9.06745
159.873 9.10729
159.875 9.15244
159.876 9.20646
159.878 9.26375
159.880 9.32750
159.882 9.39802
159.882 9.43817
159.883 9.48030
159.885 9.56528
159.887 9.65713
159.888 9.75537
159.890 9.84041
159.891 9.92198
159.892 10.0051
159.894 10.0886
159.895 10.1770
159.896 10.2558
159.898 10.3289
159.899 10.3936
159.900 10.4504
159.902 10.4878
159.903 10.5071
159.904 10.5052
159.906 10.4797
159.907 10.4287
159.908 10.3515
159.910 10.2485
159.910 10.1828
159.911 10.1105
159.912 9.96010
159.914 9.79201
159.915 9.61037
159.916 9.40461
159.918 9.20870
159.919 9.01209
159.920 8.81812
159.922 8.61527
159.923 8.43466
159.925 8.10098
159.927 7.94917
159.928 7.80760
159.929 7.67605
159.931 7.55415
159.932 7.40844
159.934 7.28442
159.936 7.17193
159.937 7.06984
159.939 6.97703
159.940 6.89250
159.942 6.81530
159.944 6.74460
159.945 6.67963
159.947 6.61974
159.948 6.56433
159.950 6.51287
159.952 6.46491
159.953 6.42006
159.955 6.37795
159.956 6.33828
159.958 6.30077
159.960 6.26521
159.961 6.23136
159.963 6.19906
159.964 6.16814
159.966 6.13845
159.968 6.10989
159.969 6.08233
159.971 6.05567
159.972 6.02984
159.974 6.00475
159.976 5.98034
159.977 5.95655
159.979 5.93332
159.980 5.91060
159.982 5.88836
159.984 5.86520
159.985 5.84381
159.988 5.80211
159.992 5.76166
159.995 5.72231
159.998 5.68391
160.001 5.64634
160.004 5.60952
160.008 5.57336
160.011 5.53780
160.014 5.50278
160.017 5.46827
160.020 5.43422
160.024 5.40060
160.027 5.36738
160.030 5.33455
160.033 5.30207
160.037 5.26893
160.040 5.23713
160.043 5.20565
160.046 5.17446
160.049 5.14357
160.053 5.11296
160.059 5.05257
160.065 4.99323
160.072 4.93489
160.078 4.87754
160.085 4.82112
160.091 4.76563
160.097 4.71103
160.104 4.65731
160.110 4.60445
160.117 4.55243
160.123 4.50123
160.129 4.45084
160.136 4.40125
160.142 4.35167
160.149 4.30364
160.161 4.20981
160.174 4.11889
160.187 4.03077
160.200 3.94472
160.213 3.86196
160.226 3.78173
160.238 3.70395
160.251 3.62795
160.264 3.55484
160.277 3.48394
160.290 3.41518
160.302 3.34850
160.315 3.28384
160.328 3.22114
160.341 3.16035
160.354 3.10097
160.367 3.04389
160.379 2.98861
160.392 2.93510
160.405 2.88295
160.418 2.83298
160.431 2.78477
160.443 2.73834
160.456 2.69340
160.469 2.65070
160.482 2.60997
160.495 2.57130
160.508 2.53484
160.520 2.50075
160.533 2.46928
160.546 2.44069
160.559 2.41515
160.572 2.39350
160.584 2.37608
160.597 2.36357
160.604 2.35937
160.610 2.35682
160.617 2.35598
160.623 2.35701
160.629 2.36010
160.636 2.36545
160.642 2.37329
160.649 2.38387
160.655 2.39775
160.661 2.41482
160.668 2.43567
160.674 2.46071
160.681 2.49046
160.687 2.52548
160.693 2.56642
160.700 2.61405
160.706 2.66921
160.713 2.73292
160.719 2.80635
160.725 2.89086
160.732 2.98802
160.738 3.09971
160.745 3.22812
160.751 3.37584
160.756 3.50390
160.761 3.64670
160.766 3.80608
160.771 3.98034
160.775 4.17918
160.780 4.39719
160.785 4.64673
160.790 4.92129
160.795 5.23677
160.797 5.41309
160.800 5.59308
160.802 5.79258
160.805 5.99650
160.807 6.21348
160.809 6.44453
160.812 6.70132
160.814 6.96455
160.817 7.24547
160.819 7.54550
160.822 7.88004
160.824 8.22412
160.826 8.59257
160.829 8.98747
160.831 9.42946
160.834 9.88582
160.836 10.3977
160.839 10.9273
160.841 11.5227
160.844 12.1402
160.846 12.8072
160.848 13.5284
160.851 14.3432
160.853 15.1926
160.856 16.1149
160.858 17.1176
160.861 18.2567
160.863 19.4513
160.865 20.7559
160.868 22.1826
160.870 23.8137
160.873 25.5350
160.874 26.5372
160.875 27.5093
160.878 29.5994
160.879 30.8193
160.880 32.0044
160.881 33.2496
160.882 34.5584
160.884 35.9345
160.885 37.3819
160.886 38.9047
160.887 40.5072
160.889 42.3387
160.890 44.1226
160.891 46.0013
160.892 47.9801
160.893 50.0646
160.895 52.2607
160.896 54.5742
160.897 57.0113
160.898 59.7983
160.899 62.5131
160.901 65.3711
160.902 68.3783
160.903 71.5409
160.904 74.8645
160.905 78.3544
160.907 82.0152
160.909 88.1693
160.910 94.7685
160.912 101.810
160.914 108.875
160.916 116.713
160.918 124.888
160.920 133.313
160.922 141.421
160.924 149.971
160.925 158.334
160.927 166.299
160.929 173.269
160.931 179.791
160.933 185.231
160.935 189.390
160.937 192.011
160.938 192.945
160.939 193.363
160.940 193.267
160.941 192.665
160.943 190.927
160.944 188.238
160.946 184.701
160.947 180.435
160.949 175.569
160.951 170.231
160.952 164.545
160.954 158.626
160.957 146.485
160.960 134.460
160.962 128.633
160.963 122.982
160.965 117.532
160.967 112.301
160.969 104.292
160.971 100.520
160.972 96.9026
160.973 93.4374
160.974 90.1214
160.977 84.1496
160.978 81.2460
160.980 78.4739
160.981 75.8280
160.982 73.3030
160.983 70.8934
160.985 68.5940
160.987 64.4630
160.990 60.5407
160.992 56.9630
160.995 53.6958
160.998 50.8181
161.000 48.0725
161.003 45.6470
161.005 43.3257
161.008 41.2683
161.010 39.2929
161.013 37.4690
161.016 35.7821
161.018 34.2773
161.021 32.8231
161.023 31.4716
161.026 30.2138
161.028 29.0849
161.031 27.9875
161.034 26.9616
161.036 26.0013
161.039 25.1347
161.041 24.2878
161.044 23.5217
161.046 22.7712
161.049 22.0907
161.051 21.4226
161.054 20.7920
161.057 20.1960
161.059 19.6534
161.062 19.1184
161.064 18.6114
161.067 18.1304
161.069 17.6908
161.075 16.8422
161.080 16.0873
161.085 15.3998
161.090 14.7720
161.095 14.1862
161.100 13.6592
161.105 13.1651
161.111 12.7184
161.116 12.2976
161.121 11.9156
161.126 11.5611
161.131 11.2314
161.138 10.8208
161.145 10.4468
161.152 10.1050
161.159 9.79192
161.166 9.50437
161.172 9.23968
161.179 8.99551
161.186 8.76982
161.193 8.56082
161.200 8.36693
161.207 8.18676
161.214 8.01909
161.221 7.86283
161.228 7.71700
161.235 7.58075
161.241 7.45509
161.248 7.33564
161.255 7.22368
161.262 7.11866
161.269 7.02006
161.276 6.92744
161.283 6.84037
161.290 6.75848
161.296 6.68252
161.310 6.54160
161.324 6.41666
161.338 6.30589
161.352 6.20844
161.365 6.12160
161.379 6.04504
161.393 5.97786
161.407 5.91927
161.421 5.86864
161.434 5.82541
161.448 5.78914
161.462 5.75965
161.476 5.73623
161.489 5.71890
161.503 5.70750
161.517 5.70197
161.531 5.70223
161.545 5.70837
161.558 5.72054
161.572 5.73879
161.596 5.78653
161.618 5.84816
161.639 5.93042
161.661 6.03690
161.682 6.17154
161.705 6.35044
161.728 6.56716
161.751 6.81988
161.774 7.10158
161.792 7.33438
161.812 7.59600
161.832 7.85147
161.852 8.09417
161.872 8.32198
161.912 8.74456
161.952 9.16252
161.972 9.38648
161.992 9.62676
162.012 9.88759
162.032 10.1711
162.052 10.4832
162.072 10.8236
162.093 11.1984
162.113 11.6064
162.133 12.0542
162.153 12.5421
162.173 13.0725
162.193 13.6442
162.213 14.2644
162.233 14.9274
162.253 15.6394
162.273 16.3912
162.307 17.7630
162.341 19.2009
162.375 20.6343
162.393 21.3174
162.410 21.9502
162.427 22.5208
162.444 23.0053
162.461 23.3838
162.478 23.6375
162.495 23.7554
162.512 23.7268
162.529 23.5479
162.546 23.2233
162.566 22.6790
162.575 22.3448
162.585 21.9742
162.595 21.5720
162.605 21.1453
162.610 20.9259
162.615 20.7051
162.620 20.4854
162.624 20.2704
162.629 20.0726
162.634 19.8879
162.643 19.5807
162.648 19.4616
162.652 19.3677
162.655 19.3255
162.657 19.2877
162.659 19.2510
162.662 19.2136
162.664 19.1723
162.666 19.1289
162.671 19.0240
162.676 18.8933
162.680 18.7399
162.690 18.3677
162.694 18.1581
162.699 17.9451
162.707 17.5895
162.714 17.2324
162.722 16.8797
162.729 16.5347
162.737 16.1994
162.744 15.8746
162.752 15.5608
162.759 15.2582
162.774 14.6868
162.789 14.1597
162.804 13.6759
162.819 13.2338
162.841 12.6506
162.864 12.1512
162.886 11.7305
162.908 11.3838
162.931 11.1069
162.953 10.8964
162.975 10.7495
162.997 10.6645
163.020 10.6397
163.042 10.6757
163.064 10.7735
163.086 10.9346
163.109 11.1641
163.120 11.3066
163.131 11.4667
163.142 11.6484
163.153 11.8495
163.164 12.0728
163.176 12.3197
163.187 12.5943
163.198 12.8937
163.209 13.2252
163.220 13.5854
163.231 13.9834
163.242 14.4153
163.254 14.8922
163.265 15.4097
163.276 15.9817
163.287 16.6031
163.298 17.2911
163.309 18.0403
163.321 18.8720
163.332 19.7807
163.343 20.7836
163.354 21.8930
163.365 23.1347
163.376 24.5031
163.382 25.2515
163.387 26.0426
163.393 26.8792
163.398 27.7485
163.404 28.6855
163.410 29.6788
163.415 30.7327
163.421 31.8310
163.426 33.0187
163.432 34.2585
163.437 35.6014
163.443 37.0054
163.449 38.5286
163.454 40.1536
163.460 41.8886
163.465 43.7082
163.471 45.6879
163.476 47.8060
163.482 50.0732
163.488 52.4564
163.493 55.0543
163.499 57.8379
163.504 60.8204
163.510 63.9563
163.515 67.3729
163.521 70.9605
163.527 74.8614
163.532 78.9458
163.538 83.6140
163.544 88.4958
163.550 93.6643
163.555 99.1072
163.561 104.801
163.567 110.705
163.573 116.765
163.579 122.902
163.584 129.118
163.590 135.076
163.596 140.733
163.602 145.919
163.608 150.455
163.613 154.160
163.619 156.867
163.625 158.438
163.628 158.774
163.631 158.777
163.634 158.447
163.637 157.806
163.640 156.816
163.643 155.551
163.649 152.167
163.654 147.676
163.660 142.305
163.666 136.252
163.672 129.834
163.678 123.018
163.684 116.082
163.690 109.170
163.696 102.510
163.701 95.9593
163.707 89.6950
163.713 83.7578
163.719 78.2618
163.726 71.8364
163.734 65.9542
163.737 63.1739
163.741 60.5941
163.745 58.0673
163.748 55.7256
163.752 53.4342
163.756 51.3125
163.759 49.2376
163.763 47.3169
163.770 43.7009
163.777 40.4282
163.785 37.4646
163.792 34.7787
163.799 32.3418
163.807 30.1281
163.814 28.1143
163.821 26.2796
163.829 24.6055
163.836 23.0956
163.843 21.6934
163.850 20.4078
163.858 19.2273
163.865 18.1415
163.872 17.1412
163.880 16.2183
163.887 15.3656
163.894 14.5765
163.901 13.8453
163.909 13.1667
163.916 12.5361
163.923 11.9494
163.931 11.4028
163.938 10.8928
163.945 10.4166
163.952 9.97722
163.960 9.56001
163.967 9.16903
163.974 8.80225
163.982 8.45783
163.989 8.13406
163.996 7.82943
164.004 7.54253
164.011 7.27208
164.018 7.01693
164.025 6.77599
164.040 6.33294
164.055 5.93603
164.069 5.58173
164.084 5.26019
164.098 4.96976
164.113 4.70679
164.128 4.46815
164.142 4.25113
164.157 4.05338
164.171 3.87287
164.186 3.70889
164.200 3.55763
164.215 3.41889
164.230 3.29149
164.244 3.17434
164.259 3.06650
164.273 2.96714
164.288 2.87551
164.303 2.79150
164.317 2.71336
164.332 2.64117
164.361 2.51277
164.390 2.40302
164.419 2.30959
164.448 2.22966
164.478 2.16181
164.507 2.10460
164.536 2.05697
164.565 2.01761
164.594 1.98600
164.623 1.96128
164.653 1.94308
164.682 1.93089
164.711 1.92447
164.740 1.92362
164.769 1.92819
164.798 1.93818
164.828 1.95364
164.857 1.97474
164.886 2.00161
164.915 2.03481
164.944 2.07477
164.974 2.12213
165.003 2.17756
165.017 2.20879
165.032 2.24251
165.046 2.27892
165.061 2.31794
165.076 2.36034
165.090 2.40614
165.105 2.45564
165.119 2.50882
165.134 2.56680
165.148 2.62969
165.163 2.69802
165.178 2.77241
165.192 2.85357
165.207 2.94232
165.221 3.03966
165.236 3.14595
165.251 3.26402
165.265 3.39480
165.280 3.54023
165.287 3.61916
165.294 3.70268
165.302 3.79115
165.309 3.88501
165.316 3.98470
165.324 4.09075
165.331 4.20373
165.338 4.32428
165.345 4.45312
165.353 4.58910
165.360 4.73691
165.367 4.89575
165.375 5.06678
165.382 5.25133
165.389 5.45091
165.396 5.66726
165.404 5.90237
165.411 6.15853
165.418 6.43842
165.426 6.74512
165.433 7.08225
165.440 7.45405
165.448 7.86552
165.455 8.32261
165.459 8.57391
165.462 8.83239
165.466 9.10571
165.469 9.39505
165.473 9.71045
165.477 10.0363
165.480 10.3924
165.484 10.7612
165.488 11.1653
165.491 11.5849
165.495 12.0458
165.499 12.5259
165.502 13.0548
165.506 13.6073
165.510 14.2180
165.513 14.8580
165.517 15.5678
165.520 16.3142
165.524 17.1216
165.528 17.9966
165.531 18.9741
165.535 20.0100
165.539 21.1719
165.542 22.4083
165.546 23.8011
165.550 25.2894
165.553 26.9733
165.557 28.7806
165.561 30.8342
165.564 33.0478
165.566 34.3110
165.568 35.5733
165.570 36.9036
165.571 38.3060
165.573 39.8696
165.575 41.4346
165.577 43.0862
165.579 44.8296
165.581 46.6701
165.582 48.6134
165.584 50.6653
165.586 52.8316
165.589 56.5772
165.590 58.5044
165.592 60.5127
165.593 62.7573
165.595 64.9412
165.596 67.2132
165.597 69.5750
165.599 72.2065
165.600 74.7578
165.602 77.4010
165.603 80.1357
165.604 82.9601
165.606 85.8718
165.607 88.8670
165.609 91.9405
165.610 95.3128
165.612 98.5252
165.613 101.790
165.614 105.093
165.616 108.422
165.617 111.758
165.619 115.082
165.620 118.372
165.623 124.973
165.626 130.883
165.628 136.097
165.631 140.374
165.634 143.031
165.636 144.750
165.638 145.603
165.640 145.559
165.642 144.558
165.645 142.726
165.647 140.107
165.649 136.793
165.651 133.639
165.653 130.356
165.654 126.832
165.656 123.122
165.658 119.045
165.659 115.106
165.663 107.131
165.666 99.0276
165.670 91.4613
165.673 84.3258
165.677 77.6922
165.680 71.5894
165.683 66.1735
165.685 63.5731
165.687 61.0973
165.690 56.6308
165.692 54.4960
165.693 52.4678
165.697 48.8169
165.700 45.5144
165.703 42.5265
165.707 39.7440
165.710 37.3008
165.713 35.0209
165.717 33.0143
165.720 31.1368
165.723 29.4798
165.727 27.9686
165.730 26.5885
165.733 25.2898
165.737 24.1371
165.740 23.0494
165.743 22.0814
165.747 21.1657
165.750 20.3490
165.753 19.5967
165.757 18.9031
165.760 18.2445
165.763 17.6551
165.767 17.0948
165.770 16.5927
165.773 16.1151
165.777 15.6870
165.780 15.2912
165.783 14.9253
165.787 14.5773
165.790 14.2658
165.793 13.9700
165.797 13.7058
165.800 13.4554
165.803 13.2325
165.810 12.8410
165.817 12.5112
165.823 12.2423
165.830 12.0286
165.837 11.8674
165.843 11.7496
165.850 11.6749
165.857 11.6404
165.863 11.6434
165.870 11.6822
165.877 11.7540
165.883 11.8597
165.890 11.9952
165.896 12.1418
165.902 12.3122
165.908 12.5058
165.914 12.7185
165.919 12.9575
165.925 13.2191
165.937 13.8043
165.949 14.4842
165.961 15.2481
165.972 16.1110
165.984 17.0606
165.996 18.1167
166.008 19.2654
166.019 20.5310
166.031 21.8971
166.043 23.3923
166.055 24.9964
166.066 26.7411
166.078 28.6000
166.091 30.8698
166.105 33.2838
166.118 35.8673
166.131 38.5604
166.147 41.9479
166.163 45.3851
166.179 48.7480
166.195 51.8797
166.203 53.3035
166.211 54.6020
166.219 55.7529
166.227 56.7357
166.235 57.5323
166.243 58.1281
166.251 58.5130
166.259 58.6813
166.270 58.5468
166.282 57.9946
166.293 57.0584
166.304 55.7851
166.316 54.2308
166.327 52.4556
166.338 50.5195
166.350 48.4786
166.372 44.2554
166.395 40.1307
166.406 38.1611
166.417 36.2735
166.429 34.4769
166.440 32.7762
166.454 30.8587
166.467 29.0814
166.481 27.4397
166.494 25.9271
166.508 24.5357
166.522 23.2570
166.535 22.0827
166.549 21.0120
166.562 20.0210
166.576 19.1106
166.590 18.2738
166.603 17.5095
166.617 16.8005
166.630 16.1475
166.644 15.5456
166.657 14.9941
166.671 14.4811
166.685 14.0072
166.698 13.5690
166.712 13.1666
166.725 12.7913
166.739 12.4438
166.752 12.1220
166.766 11.8261
166.793 11.2940
166.820 10.8394
166.847 10.4490
166.875 10.1176
166.902 9.83597
166.929 9.59994
166.956 9.40491
166.983 9.24758
167.010 9.12360
167.038 9.03118
167.065 8.96720
167.092 8.92984
167.119 8.91638
167.146 8.92397
167.173 8.94853
167.187 8.96530
167.200 8.98349
167.214 9.00188
167.228 9.01836
167.241 9.03030
167.255 9.03424
167.268 9.02574
167.275 9.01506
167.282 8.99906
167.289 8.97692
167.296 8.94789
167.302 8.91142
167.309 8.86805
167.316 8.81315
167.324 8.75358
167.331 8.69299
167.338 8.64240
167.345 8.61545
167.353 8.63332
167.356 8.66741
167.360 8.72079
167.363 8.79662
167.367 8.89664
167.371 9.02542
167.374 9.17551
167.378 9.34831
167.382 9.54090
167.385 9.75544
167.389 9.97588
167.392 10.2033
167.396 10.4334
167.403 10.8938
167.411 11.3227
167.418 11.7220
167.425 12.0793
167.436 12.5807
167.448 13.0198
167.459 13.4232
167.470 13.8081
167.482 14.1873
167.493 14.5699
167.504 14.9627
167.516 15.3706
167.527 15.8016
167.538 16.2517
167.550 16.7275
167.561 17.2319
167.572 17.7678
167.583 18.3379
167.595 18.9451
167.606 19.5925
167.617 20.2895
167.629 21.0276
167.640 21.8161
167.651 22.6591
167.663 23.5607
167.674 24.5254
167.685 25.5580
167.697 26.6636
167.708 27.8584
167.719 29.1271
167.731 30.4855
167.742 31.9396
167.753 33.4954
167.764 35.1587
167.776 36.9349
167.787 38.8290
167.799 41.0477
167.812 43.3967
167.824 45.8935
167.836 48.5348
167.849 51.3120
167.861 54.2103
167.873 57.2068
167.886 60.2695
167.898 63.3805
167.910 66.4352
167.923 69.3932
167.935 72.1792
167.947 74.7107
167.959 76.9024
167.972 78.6720
167.984 79.9472
167.996 80.6758
168.009 80.8111
168.021 80.3462
168.034 79.3123
168.046 77.7383
168.058 75.6967
168.071 73.2679
168.083 70.5617
168.095 67.6203
168.108 64.5460
168.133 58.3017
168.157 52.2182
168.170 49.3348
168.182 46.6064
168.192 44.5133
168.202 42.5352
168.212 40.6327
168.221 38.8438
168.231 37.1305
168.241 35.5249
168.251 33.9910
168.261 32.5564
168.271 31.1879
168.281 29.9091
168.290 28.6898
168.300 27.5507
168.310 26.4645
168.320 25.4492
168.330 24.4899
168.340 23.5831
168.349 22.7169
168.359 21.9058
168.369 21.1302
168.374 20.7618
168.379 20.4033
168.384 20.0473
168.389 19.7079
168.394 19.3777
168.399 19.0566
168.404 18.7381
168.409 18.4351
168.413 18.1410
168.418 17.8561
168.423 17.5753
168.428 17.3102
168.433 17.0560
168.436 16.9308
168.438 16.8137
168.441 16.6952
168.443 16.5804
168.446 16.4698
168.448 16.3678
168.450 16.2663
168.453 16.1740
